acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mgm_x,mgm_y,mgm_z
0.08619126,-8.901642,4.015076,1.1081096,-2.1526892,-3.6334264,21.42,6.2999997,24.42
0.08379706,-8.956709,3.9935284,-0.48502702,-0.017104227,-0.5375614,21.9,12.059999,20.279999
0.11492168,-9.011775,3.9600096,0.13316862,0.267559,0.312763,21.539999,16.32,15.42
0.1604115,-8.990228,3.9791632,0,0.003665192,0.008552114,21.96,20.699999,11.04
0.076614454,-8.89446,3.9624038,0.001221731,-0.001221731,0,22.38,24.72,7.02
0.12928689,-8.987833,3.98874,0.001221731,-0.001221731,0.001221731,22.68,25.019999,6.12
0.062249243,-8.963891,3.928885,0,-0.001221731,0.001221731,22.74,25.199999,6.12
0.09816227,-9.030929,4.0318356,-0.003665192,0.001221731,0.002443461,22.32,24.84,6.06
0.12449849,-8.956709,4.0054994,-0.002443461,-0.001221731,0.001221731,21.66,24.779999,5.16
0.055066638,-8.995016,4.012682,-0.002443461,0.001221731,-0.001221731,21.539999,24.539999,5.4
0.09816227,-8.963891,3.9719806,-0.002443461,-0.002443461,0,21.66,24.359999,5.7599998
0.009576807,-9.050082,4.0078936,-0.003665192,-0.001221731,0.001221731,22.02,24.72,5.58
0.09816227,-8.954314,4.0198646,0,-0.001221731,0.001221731,22.38,24.84,5.7
0.088585466,-9.009381,3.9552212,-0.001221731,0,0.001221731,21.72,24.6,6.12
0.090979666,-8.978256,4.000711,0,-0.001221731,0,21.48,24.779999,5.4
0.074220255,-9.030929,3.9576154,-0.001221731,-0.001221731,0.001221731,20.82,24.06,5.58
0.10295067,-8.90643,3.9791632,-0.003665192,-0.001221731,0,20.82,24.18,6.24
0.047884032,-8.937555,3.9576154,-0.007330383,0,0,21.18,24.6,5.7599998
0.038307227,-8.954314,3.9863458,-0.002443461,-0.001221731,0,21.42,24.779999,6.12
0.055066638,-8.9998045,3.9552212,-0.001221731,-0.001221731,0.001221731,22.08,25.199999,6.12
0.1364695,-8.853758,3.952827,-0.001221731,-0.001221731,0.001221731,21.779999,25.019999,5.58
0.045489833,-9.018958,4.027047,-0.001221731,0.001221731,0.001221731,22.38,25.26,6.24
0.038307227,-8.961497,3.9671922,-0.003665192,0.001221731,0,22.08,24.84,6.6
0.079008654,-9.002198,3.9743748,-0.004886922,0.001221731,0.001221731,21.539999,24.42,6.48
0.01436521,-9.0429,3.98874,-0.001221731,0,0.003665192,21.779999,24.359999,6.6
0.1604115,-8.959103,3.9312792,0.001221731,0.002443461,0.002443461,21.3,24,5.8799996
0.08379706,-8.973468,3.9743748,0,0.006108652,0.001221731,21.84,24.42,6.12
0.12928689,-8.966286,3.952827,-0.004886922,0.004886922,0,22.08,25.019999,6.06
0.10534488,-8.966286,3.8546648,-0.009773844,0.006108652,0.002443461,21.96,25.199999,6.12
0.093373865,-9.006987,3.9480386,-0.009773844,0.009773844,0.004886922,21.9,24.9,6.42
0.079008654,-9.057265,3.9480386,0.003665192,0.015882496,0.001221731,21.42,24.6,5.8199997
0.14604631,-9.02614,3.9097314,0.007330383,0.02565634,0,21.539999,24.359999,5.7599998
0.10295067,-9.028535,3.8762126,0.010995574,0.029321533,-0.004886922,21.539999,24.18,6
0.038307227,-8.920795,3.6774938,0.021991149,0.04520403,0.002443461,21.66,24.48,5.94
0.17956513,-9.299079,3.8067808,0.003665192,0.058643065,0.014660766,21.48,24.42,6.42
0.107739076,-9.356541,3.8067808,0.095294975,0.087964594,0.028099801,20.82,24.18,6.54
0.19393034,-9.23683,3.8115692,0.19058995,0.11362094,0.019547688,21,24.48,6.24
0.19871874,-9.648633,3.8402996,0.19181168,0.13194689,0.003665192,20.699999,24.18,6.06
0.02873042,-9.469068,3.9791632,0.12339478,0.19303341,-0.037873644,21,24.24,5.64
-0.047884032,-10.000581,4.1276035,0.08307768,0.20769419,-0.03176499,21.6,24.66,6.06
0.6440403,-11.425131,3.5242648,0.38240165,0.16493362,0.0842994,21.3,24.3,6.24
1.7310078,-12.799402,2.9879637,1.0458013,0.23945917,0.13072516,21.3,24.359999,6.24
2.2744915,-13.01488,2.707842,1.8338175,0.32498032,0.09407325,21.3,24.3,6.18
2.4779987,-12.528857,2.123657,2.3738225,0.20280726,-0.010995574,21.24,24.24,5.8199997
3.6703112,-12.241553,0.9528923,2.7146852,0.312763,-0.032986723,21.42,24.42,5.3399997
3.7301662,-13.091495,0.7350199,3.4978144,1.0958922,-0.31764993,21.84,24.9,4.74
1.7860745,-11.271901,1.2808979,3.8179078,1.2681563,-0.79045963,21.66,25.08,3.72
0.19632454,-11.212047,4.644751,1.9682078,1.237613,-0.893085,21.24,25.019999,2.6399999
1.3838485,-12.397177,4.51307,0.56321776,0.50579643,-1.2681563,20.76,25.619999,2.1
-1.3862427,-7.177817,4.7907977,0.98471475,1.3487904,-1.4269812,19.5,25.38,1.62
-4.8578353,1.340753,11.240777,1.9559906,0.9443977,0.2406809,18.72,25.5,1.8
-5.9926867,9.150639,7.237672,1.7153096,0.29932398,0.9101892,18.119999,25.74,1.92
-5.401319,1.7118542,5.693412,-1.8509218,0.4166101,0.59986967,18.119999,25.38,1.9799999
-8.465898,-3.41892,18.713081,-0.7305948,0.66828656,0.12461651,18.24,24.9,2.46
-6.2847795,3.1962593,13.5775175,1.5650368,0.19058995,0.47647488,18.119999,24.66,3
-2.5594015,-3.5075054,3.7086184,1.0103711,0.29932398,1.3988814,18.42,24.359999,3.54
-2.111686,-11.429919,3.751714,-1.7482964,0.9285152,0.48747048,18.06,23.939999,4.2599998
-0.5554548,-12.567164,4.735731,-1.0958922,0.9492846,0.24923302,18.48,24.06,5.04
0.059855044,-5.9567738,6.14831,0.30176744,0.73548174,0.7819075,18.66,23.4,5.52
-2.1643584,-6.8426285,14.384364,-0.11728613,1.0189233,0.87964594,19.38,23.1,6.24
-3.4883518,-11.760319,15.404294,0.22235495,1.110553,0.7855727,19.74,22.98,6.72
-1.7238252,-5.556942,12.452243,1.3768903,1.1924089,0.9407325,19.98,22.68,7.3799996
-0.34715924,-5.837064,6.825869,0.9993755,0.9810496,1.1691961,20.64,22.68,7.3199997
-1.4460979,-9.270349,7.043741,-0.24678956,1.0409144,0.8491027,20.699999,22.32,7.14
-3.040636,-8.183381,6.3230867,-0.12705997,1.4575244,0.5681047,21.24,22.08,6.96
-2.3630772,-5.197812,6.6750345,0.9981538,1.5674802,0.9370673,21.6,21.42,6.96
-2.087744,-4.4556093,7.666234,0.7501425,1.5149459,0.9456194,21.72,20.88,7.74
-2.6120741,-9.325416,7.884106,-0.19181168,1.4489723,0.9407325,22.02,20.64,8.58
-3.0573955,-10.06283,7.4483614,-0.79534656,1.1997393,0.84299403,22.56,20.279999,9.3
-3.7828386,-3.3542767,5.2049947,-1.3353515,0.8368854,0.593761,22.619999,19.98,9.66
-2.123657,-5.8322754,6.009446,-2.5802948,0.8063421,0.6817256,23.039999,19.5,10.08
-3.1986535,-13.836092,6.4020953,-1.8790215,1.3353515,0.5326745,22.859999,18.779999,10.5
-2.5378537,-15.253459,6.9168487,0.70616025,0.9260717,0.037873644,22.26,17.82,11.94
-3.9073372,-13.189657,7.630321,2.4996605,0.9053023,-0.50335294,22.08,17.1,12.54
-3.4620156,-10.01734,7.0461354,2.8539624,0.2846632,-1.2156218,21.3,16.74,12.96
-1.079785,-7.201759,6.517017,2.403144,-0.29565877,-1.1496484,21.48,17.34,13.2
0.1364695,-5.8825536,6.315904,1.6676621,-0.6963864,-0.95294976,20.939999,18.06,12.24
-1.6831238,-6.196194,5.8107276,1.0665708,-0.8906415,-1.2229522,20.699999,19.199999,11.88
-3.5122938,-6.5960255,5.8203044,0.57787853,-1.0555751,-1.6969837,20.34,20.039999,11.28
-3.7828386,-5.7604494,5.7867856,0.40439278,-1.3671165,-1.9669861,19.859999,20.46,10.559999
-2.870648,-4.5896845,5.851429,0.38240165,-1.5613716,-1.9437732,19.74,21.119999,9.84
-2.2864625,-4.1946416,5.7508726,0.2687807,-1.5735888,-1.7556267,19.08,21.42,8.82
-2.243367,-5.1355624,5.877765,0.001221731,-1.4196508,-1.6884315,19.199999,22.14,8.099999
-2.4229321,-5.391742,6.397307,-0.25289822,-1.2608259,-1.7592919,18.06,22.26,7.44
-2.315193,-5.1116204,6.670246,-0.52290064,-1.1801916,-1.5980235,17.64,22.619999,6.8399997
-1.5777789,-5.580884,6.3661823,-0.9798279,-1.1655309,-1.3793337,17.64,23.039999,6.24
-0.8738836,-6.0262055,6.184223,-1.3695599,-1.028697,-1.378112,16.199999,23.1,6
-0.260968,-5.616797,6.1243677,-1.3304645,-0.7684685,-1.4343116,15.719999,23.279999,6.2999997
0.22984336,-4.771644,6.169858,-1.0238101,-0.54733527,-1.3646729,15.36,23.58,6.8399997
0.33279404,-3.9839516,5.9064956,-0.86742866,-0.43493605,-1.2547172,14.4,23.64,7.2599998
0.21068975,-3.5697548,5.401319,-1.0054842,-0.36896262,-1.0800097,14.34,24,8.22
0.1316811,-3.928885,5.130774,-1.2547172,-0.21502456,-0.7806858,13.86,24.3,8.4
-0.045489833,-4.817134,4.4220905,-1.314582,-0.12095132,-0.54611355,13.08,24.119999,8.639999
-0.7374141,-5.580884,3.41892,-1.1313224,-0.039095376,-0.54000485,13.08,24.359999,9.42
-1.5825673,-6.7803793,2.7844565,-1.0946705,0.1001819,-0.47158796,12.9,24.359999,9.599999
-1.9919758,-7.831434,2.7581203,-1.2596041,0.18936823,-0.20280726,13.74,24.539999,10.559999
-1.8363527,-8.971074,2.9496565,-1.3023647,0.23823744,0.05009095,13.62,24.6,10.98
-1.5298948,-8.949526,3.0813377,-0.94806284,0.28099802,0.058643065,12.9,24.18,11.5199995
-1.4652514,-7.8529816,3.632004,-0.56077427,0.3115413,0.02565634,12.719999,23.88,12.48
-1.7669208,-8.042124,3.8235402,-0.5021312,0.2321288,0,12.059999,23.46,12.719999
-2.111686,-8.465898,4.2281604,-0.49968776,0.1600467,-0.13439035,11.5199995,22.619999,13.259999
-2.4277205,-8.013393,4.8027687,-0.16737708,0.17837265,-0.18570304,11.58,22.26,13.679999
-2.3750482,-7.050924,4.783615,0.40439278,0.14660765,-0.02321288,11.5199995,21.9,13.559999
-2.291251,-5.7269306,4.912902,0.66339964,0.13194689,0.16371189,11.04,21.779999,13.559999
-2.4468741,-4.8985367,4.4244847,0.41416663,0.07086037,0.39584067,11.34,21.96,13.44
-2.6072857,-5.145139,4.0174704,-0.16249016,0.012217305,0.68783426,11.58,21.96,13.5
-3.0621839,-5.959168,3.8714242,-0.5338962,0.11484267,0.92485,11.759999,21.9,13.559999
-3.7565024,-7.4842744,3.7708676,-0.4166101,0.3115413,1.2388347,11.88,21.48,13.44
-4.699818,-8.7292595,3.7732618,-0.14660765,0.4972443,1.391551,12.66,21.42,13.62
-4.9679685,-8.4826565,3.8857894,0.043982297,0.73792523,1.4269812,13.0199995,21.42,13.44
-3.5314474,-8.494628,3.9959226,0.07086037,1.0164797,1.6676621,13.139999,21.18,13.2
-2.6001031,-8.341399,3.8618474,-0.057421334,1.3548992,1.9242256,13.92,21.119999,13.32
-2.896984,-7.165846,3.3207579,-0.05009095,1.6542231,2.2088888,13.98,20.76,14.34
-3.3183637,-9.337387,3.6607344,0.13561209,1.8106046,2.6853635,14.099999,19.8,14.759999
-5.317522,-12.339716,5.2863975,0.087964594,1.9792033,2.4544566,15.179999,19.56,15.66
-6.969521,-11.291056,5.6551046,0.172264,1.9156734,2.0622811,15.179999,18.42,16.26
-6.5744777,-8.731653,4.19943,0.59742624,1.7947221,2.235767,15.48,17.82,16.14
-6.4140663,-9.306262,1.8842367,1.2486086,1.9840903,2.284636,15.839999,17.699999,16.92
-5.482722,-6.931214,3.347094,2.0097466,2.2944098,2.2589796,15.54,16.98,18
-5.3558292,-3.881001,5.6239796,1.8301523,2.4996605,2.4862216,15.599999,16.98,18.539999
-9.143456,-6.895301,9.758766,-1.6029104,1.8716911,1.8839084,15.54,16.74,18.9
-11.034876,-18.037916,15.97172,-3.4025195,0.5363397,1.6957619,15.839999,16.26,19.08
-7.2927384,-19.381063,8.02297,-1.6432275,-0.6450737,0.13927728,16.38,15.66,19.199999
-5.0876784,-5.731719,4.8243165,0.5326745,-0.956615,-0.2883284,17.039999,15,20.279999
-4.8267107,-2.9137435,2.0159178,2.9297097,-0.6218608,0.72204274,18.18,14.759999,20.82
-6.1650696,-2.7700913,2.1523874,2.0744984,-0.018325957,0.31031954,18.359999,14.34,21.539999
-6.8665705,-4.4101195,3.0119057,0.46181414,0.18936823,0.25900686,18.18,14.4,20.88
-6.9360023,-5.463568,3.809175,-0.43249258,0.07696902,0.39584067,18.359999,14.88,20.22
-7.2328835,-6.0884547,3.572149,-0.39584067,0.032986723,0.45204028,18,14.82,19.859999
-7.0581064,-6.6486983,3.6056678,-0.089186326,0.006108652,0.5558874,18.3,15.24,19.619999
-6.9743094,-6.742072,3.5889084,0.14294247,-0.009773844,0.46792278,18.24,15.12,19.74
-7.0365586,-6.622362,3.6104562,0.33841935,-0.05497787,0.3213151,18.72,14.94,19.56
-6.8545995,-5.884948,3.5338416,0.5119051,-0.08552113,0.2321288,18.72,14.759999,19.74
-6.9264255,-4.9919105,3.6822822,0.48258355,-0.052534413,0.14782938,19.02,14.82,19.32
-6.895301,-4.5633483,3.9480386,0.2284636,-0.006108652,0.12705997,19.74,15.48,19.68
-6.8665705,-4.572925,4.268862,-0.12339478,0.030543262,0.16982053,19.38,15.599999,19.199999
-6.9479733,-4.7309427,4.4603977,-0.27122417,0.04153884,0.20280726,19.02,15.299999,18.96
-6.9647326,-4.9176903,4.8219223,-0.20891592,0.015882496,0.25289822,19.439999,15.54,19.02
-6.730101,-5.2049947,4.630386,-0.13439035,0,0.31031954,19.08,14.88,18.66
-6.7229185,-5.485116,4.7309427,-0.17959438,0.006108652,0.2565634,19.26,14.4,19.14
-6.811504,-5.6407394,4.1252093,-0.2125811,0.02321288,0.19914207,19.619999,14.219999,19.14
-6.88333,-5.5976434,4.4963107,-0.25534168,0.06352998,0.18325958,19.26,13.92,19.38
-6.8330517,-5.9424086,3.952827,-0.09162979,0.043982297,0.14905111,19.74,13.86,19.5
-6.991069,-5.5641246,4.0222588,0.095294975,0.1001819,0.10751228,19.26,13.62,19.8
-6.739678,-5.554548,3.8546648,0.25289822,0.07574729,0.13805555,19.619999,14.28,20.22
-6.8689647,-5.1906295,3.845088,0.28710666,0.08674286,0.08307768,19.199999,14.04,20.34
-6.9838862,-4.9799395,4.0797195,0.2321288,0.0720821,0.09162979,19.08,13.92,19.92
-7.038953,-5.0278234,4.0533834,0.14172074,0.039095376,0.07696902,19.5,14.04,19.439999
-7.1227503,-5.00867,4.0198646,0.12095132,0.02076942,0.05009095,19.5,13.62,19.08
-7.1993647,-4.9224787,3.8833952,0.112399206,0.004886922,0.064751714,20.16,13.74,18.779999
-7.1993647,-4.9200845,3.9959226,0.014660766,0.02443461,0.040317107,20.34,13.86,19.02
-7.311892,-5.0996494,3.9600096,-0.062308256,0.043982297,-0.006108652,20.22,13.92,19.68
-7.4028716,-5.2049947,4.1036615,-0.059864793,0.035430185,-0.010995574,20.16,14.16,19.74
-7.359776,-5.2385135,4.0773253,-0.03176499,0.014660766,-0.001221731,19.14,13.74,19.5
-7.28795,-5.2385135,4.0916905,-0.004886922,0.004886922,0.007330383,18.66,13.86,19.32
-7.1610575,-5.2289367,4.1491513,0.029321533,0.008552114,0.004886922,18.96,14.28,18.66
-7.3166804,-5.1020436,4.1036615,0.056199603,0.012217305,0.009773844,18.6,13.92,18.72
-7.273585,-5.080496,4.1132383,0.052534413,0.010995574,0.017104227,18.96,13.74,18.539999
-7.3430166,-5.046977,4.06296,0.010995574,0,0.012217305,19.439999,13.62,18.66
-7.309498,-5.109226,4.060566,0.001221731,-0.002443461,0.010995574,19.5,13.44,19.26
-7.2304893,-5.104438,4.0581717,-0.009773844,-0.001221731,0.007330383,19.98,13.559999,19.08
-7.2544312,-5.0781016,4.0533834,-0.004886922,0.007330383,-0.004886922,19.98,13.92,19.619999
-7.261614,-5.0757074,4.096479,0.006108652,0.008552114,-0.007330383,19.56,13.92,19.68
