acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mgm_x,mgm_y,mgm_z
-9.710882,1.7166426,1.283292,-0.002443461,-0.002443461,-0.001221731,44.879997,-8.94,-21.9
-9.579201,1.5442601,1.2761095,-0.49235737,-0.04642576,-0.44593164,34.739998,-16.14,-21
-9.442732,1.3120226,1.3455414,-0.14049901,0.3115413,0.9505063,24.84,-22.74,-21
-9.399636,1.0845734,1.3120226,-0.43371433,0.12339478,0.93218035,14.46,-29.279999,-21.539999
-9.548077,1.340753,1.1468226,-0.2321288,0.17592919,0.8686504,4.08,-35.88,-22.02
-9.698911,1.5969325,1.1300632,-0.037873644,0.20158553,0.8344419,2.82,-36,-22.8
-9.485827,1.5777789,1.0630256,0.040317107,0.204029,0.8368854,2.1599998,-35.82,-22.8
-9.222465,1.6352397,1.2425907,0.1160644,0.20525073,0.8136725,1.62,-36.059998,-22.92
-9.188946,1.8770541,1.13964,0.17592919,0.23090707,0.81122905,0.35999998,-36.54,-23.039999
-9.157822,2.1667526,1.2401965,0.20525073,0.27366763,0.7965683,0.06,-36.54,-22.98
-9.119514,2.1978772,1.388637,0.21624629,0.3042109,0.77579886,-0.59999996,-37.2,-23.16
-8.9279785,2.3295584,1.6543933,0.26511553,0.31642818,0.75625116,-0.9,-37.26,-22.8
-8.544906,2.5378537,1.541866,0.34330627,0.30665436,0.74281216,-1.26,-37.32,-22.859999
-8.497022,2.8491,1.2378023,0.35918877,0.3200934,0.68416905,-1.92,-37.5,-22.32
-8.3150625,2.6001031,1.1468226,0.32253686,0.32986724,0.6609562,-2.22,-37.5,-21.9
-8.331821,2.9472623,1.0199299,0.34697145,0.3323107,0.6010914,-3.06,-38.04,-21.66
-8.4826565,3.3255463,0.94810385,0.5314528,0.3042109,0.63285637,-3.4199998,-38.1,-21.66
-8.358158,3.4380736,0.9888053,0.75991637,0.2773328,0.6462954,-3.6599998,-38.579998,-21.539999
-8.030152,3.7732618,0.6655881,0.93584555,0.2761111,0.59498274,-4.02,-38.7,-21.119999
-8.051701,3.8714242,0.16759412,0.9993755,0.3200934,0.49968776,-4.68,-39.18,-20.46
-8.913613,4.249708,-0.1364695,1.0421361,0.40439278,0.38362336,-4.92,-39.54,-19.14
-9.263166,4.6255975,-0.4381389,0.9602802,0.43860126,0.376293,-5.16,-39.54,-18.48
-9.313444,4.594473,-0.5315128,0.6072,0.4373795,0.35185838,-5.3399997,-40.079998,-17.64
