acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mgm_x,mgm_y,mgm_z
-9.41879,-1.8890251,2.1643584,-0.344528,0.11728613,-0.18203785,-36.54,-17.22,-15.299999
-9.354146,-1.8243817,2.2050598,-0.3933972,-0.064751714,-0.37018433,-2.22,-19.859999,5.22
-9.28232,-1.8866309,2.243367,0.11362094,0.2773328,0.5717699,15.299999,-20.76,15.36
-9.193734,-2.0231004,2.2002714,-0.04642576,0.10140363,0.42394048,32.64,-21.48,25.26
-9.138668,-2.1188686,2.2266076,-0.034208454,0.07086037,0.45814893,32.52,-21.9,25.199999
-9.349358,-2.2409728,2.1092918,0.057421334,0.030543262,0.4886922,32.94,-21.66,24.539999
-9.528923,-2.1045034,2.0566192,0.14905111,-0.02565634,0.5216789,31.619999,-22.74,24.24
-9.7324295,-1.9608512,1.9273324,0.17470746,-0.089186326,0.56199604,31.019999,-23.1,24.24
-9.749189,-1.9201498,1.7980455,0.13805555,-0.16493362,0.593761,30.66,-23.76,24.18
-9.849746,-1.8674773,1.6280571,0.059864793,-0.22968534,0.61453044,30.06,-24.42,24.18
-9.842564,-1.8483237,1.5586253,-0.056199603,-0.28099802,0.6243043,29.699999,-24.48,24.24
-9.734824,-1.8315643,1.42455,-0.19547687,-0.30909783,0.61575216,30.06,-24.6,24.18
-9.600749,-1.7286136,1.4460979,-0.31887165,-0.30909783,0.5839872,29.939999,-24.84,24.3
-9.363723,-1.7741034,1.3551182,-0.40683624,-0.28221974,0.54244834,29.46,-25.38,23.64
-9.16261,-1.9009962,1.30484,-0.4569272,-0.23945917,0.49113566,30.359999,-25.56,23.82
-9.136273,-2.0254946,1.3096284,-0.43982297,-0.18081611,0.43982297,30.119999,-26.519999,23.64
-9.205706,-2.1739352,1.2473791,-0.344528,-0.12217305,0.40317106,30.06,-27.119999,23.279999
-9.277532,-2.2457612,1.2425907,-0.20280726,-0.07819075,0.39095375,30.119999,-27.66,23.4
-9.112331,-2.2625206,1.2593501,-0.030543262,-0.05497787,0.3848451,29.58,-28.14,22.8
-9.088389,-2.2122424,1.1851299,0.13561209,-0.035430185,0.37751472,29.519999,-28.199999,22.439999
-9.167398,-2.0159178,1.1324574,0.22602014,-0.021991149,0.37384954,29.279999,-28.5,22.38
-9.057265,-1.8674773,1.1061212,0.21746802,-0.018325957,0.35918877,29.099998,-28.56,22.5
-9.176975,-1.7956513,1.1252748,0.11728613,-0.019547688,0.3200934,29.46,-28.74,22.32
-9.416395,-1.7836803,1.0773908,-0.035430185,-0.02565634,0.267559,28.859999,-28.74,22.56
-9.56723,-1.769315,1.0869676,-0.1966986,-0.032986723,0.19792034,28.8,-28.92,22.8
-9.471462,-1.8267759,1.1133038,-0.33353242,-0.02687807,0.096516706,28.92,-29.279999,22.98
-9.598354,-1.7429788,1.1252748,-0.41905355,0.014660766,-0.030543262,28.68,-29.58,23.1
-9.7084875,-1.7860745,1.1923125,-0.45570546,0.062308256,-0.16249016,28.619999,-29.76,23.519999
-9.82341,-1.8722657,1.2641385,-0.44348818,0.119729586,-0.28710666,28.439999,-29.699999,23.1
-9.909601,-1.8004397,1.2689269,-0.4202753,0.15760323,-0.39828414,28.199999,-29.939999,23.039999
-9.878476,-1.7741034,1.3072342,-0.42271876,0.18203785,-0.47891834,28.019999,-30.06,23.1
-9.878476,-1.8507179,1.3503298,-0.44104472,0.1966986,-0.5290093,27.9,-30.599998,22.74
-9.91439,-1.7908629,1.4748282,-0.46792278,0.19058995,-0.56077427,27.9,-30.539999,22.74
-9.80665,-1.7741034,1.5777789,-0.50946164,0.14782938,-0.5705481,28.439999,-30,22.32
-9.696517,-1.9201498,1.6089035,-0.5681047,0.08674286,-0.5693264,28.56,-29.939999,22.02
-9.792285,-1.8986019,1.541866,-0.6377433,0.009773844,-0.54367006,28.68,-29.82,22.439999
-10.457873,-1.9512744,1.3551182,-0.6988298,-0.04642576,-0.4886922,29.039999,-29.76,22.32
-11.480197,-2.0518308,1.352724,-0.7134906,-0.04520403,-0.4007276,28.859999,-30,23.1
-12.203246,-2.1428106,1.7645266,-0.6731735,-0.001221731,-0.27122417,29.279999,-29.64,23.64
-11.623849,-2.0590134,2.0326772,-0.6096435,0.029321533,-0.14049901,29.699999,-29.279999,22.5
-10.857705,-2.2385786,2.0973208,-0.5681047,0.052534413,-0.0720821,30.3,-29.279999,22.38
-10.333375,-2.1021092,2.0685902,-0.5009095,0.07086037,-0.07819075,30.42,-29.46,21.539999
-9.481039,-1.934515,2.1380222,-0.3933972,0.07574729,-0.11362094,29.82,-29.939999,20.52
-8.59279,-1.8555063,2.1978772,-0.25045475,0.05009095,-0.2003638,29.58,-30.359999,20.279999
-8.066066,-1.7357962,2.3175871,-0.057421334,0.02321288,-0.31764993,29.16,-30.72,20.279999
-8.061277,-1.6184803,2.4061728,0.16371189,-0.018325957,-0.43371433,29.16,-30.72,20.34
-8.3868885,-1.2138603,2.2385786,0.29932398,-0.12461651,-0.5644395,29.22,-30.72,20.699999
-8.734048,-0.8451532,1.9033904,0.25778514,-0.2406809,-0.6609562,29.939999,-30.359999,21.18
-9.165004,-0.6799533,1.7741034,0.05131268,-0.3726278,-0.6389651,29.82,-29.82,21.48
-9.224859,-0.40462008,1.5035586,-0.28955013,-0.48502702,-0.5412266,30.359999,-29.4,21.96
-9.090784,-0.3878607,1.3910311,-0.71593404,-0.5375614,-0.44226643,30.84,-28.8,21.539999
-9.124303,-0.59615624,1.328782,-1.1129965,-0.5290093,-0.3555236,31.439999,-28.5,21.42
-9.31105,-1.0007763,1.5514427,-1.3487904,-0.46914452,-0.27855456,31.92,-28.8,20.939999
-9.562442,-1.4293385,1.7357962,-1.3292428,-0.3726278,-0.2321288,31.439999,-29.16,19.56
-9.94312,-1.8435353,1.9129672,-1.219287,-0.32498032,-0.21991149,32.1,-29.46,18.66
-10.259154,-1.9321208,1.946486,-0.8979719,-0.26145032,-0.20891592,31.859999,-29.76,17.46
-10.25676,-1.9057846,1.9057846,-0.58032197,-0.19058995,-0.16126843,32.52,-29.519999,15.96
-9.689334,-1.8746599,1.9656396,-0.28710666,-0.119729586,-0.105068825,33.48,-29.22,15.599999
-9.066842,-1.8124107,1.9416976,0.1160644,-0.06841691,-0.034208454,34.02,-29.039999,15.299999
-8.796297,-1.5658079,2.018312,0.20280726,-0.059864793,-0.021991149,34.02,-28.92,15.36
-8.748413,-1.5179238,1.9967642,0.27000242,-0.057421334,0.03176499,33.84,-28.8,15.9
-8.561666,-1.6448165,1.9369092,0.2284636,-0.09040806,0.12950343,33.719997,-28.92,15.54
-8.47308,-1.5945383,1.8914193,0.14049901,-0.12461651,0.25045475,32.88,-29.22,15.599999
-8.588001,-1.733402,1.8602947,0.02565634,-0.1441642,0.3921755,33.18,-29.16,15.78
-8.671799,-1.7262194,1.8842367,-0.09162979,-0.15027285,0.54244834,32.88,-29.76,15.719999
-8.834604,-1.9369092,2.0326772,-0.15882497,-0.15027285,0.68539083,32.399998,-30.48,15.719999
-8.918402,-1.9369092,2.0829554,-0.17837265,-0.15393804,0.81245077,32.16,-30.84,15.96
-9.093178,-1.9057846,1.9871874,-0.25778514,-0.172264,0.93584555,31.56,-31.38,15.96
-9.296685,-2.2002714,2.0326772,-0.37995818,-0.172264,1.0592403,31.14,-32.04,16.02
-9.346964,-2.1859062,2.2409728,-0.43493605,-0.16371189,1.1643091,30.48,-32.7,15.9
-9.241618,-2.3391352,2.5378537,-0.39950588,-0.1563815,1.2229522,29.939999,-33.42,15.48
-9.28232,-2.255338,2.717419,-0.3567453,-0.16371189,1.1997393,29.22,-34.2,14.94
-9.105149,-2.2337902,2.6910827,-0.33964106,-0.18692477,1.1264355,28.8,-34.559998,14.58
-8.935161,-2.348712,2.7820623,-0.32375857,-0.18203785,1.0506883,27.72,-35.219997,14.34
-8.834604,-2.4253263,2.8874073,-0.28221974,-0.1600467,0.9615019,27.119999,-35.76,14.28
-9.066842,-2.4229321,2.8993783,-0.20280726,-0.15515977,0.8454375,26.16,-36.66,13.38
-9.148245,-2.372654,2.944868,-0.112399206,-0.1563815,0.7012733,24.3,-37.68,12.66
-8.978256,-2.2744915,2.908955,-0.056199603,-0.15882497,0.5448918,23.939999,-38.04,12.179999
-9.006987,-2.1930888,2.705448,-0.04153884,-0.14905111,0.38728857,23.22,-38.76,11.94
-9.363723,-2.1811178,2.6767175,-0.052534413,-0.13072516,0.22968534,23.039999,-38.94,12.179999
-9.907207,-2.099715,2.585738,-0.06963864,-0.111177474,0.09040806,23.34,-39.18,12.36
-10.491392,-2.3678656,2.5737667,-0.065973446,-0.09407325,-0.034208454,23.039999,-39.719997,12.719999
-11.075577,-2.4157495,2.566584,-0.02076942,-0.07086037,-0.13439035,22.859999,-39.66,12.36
-11.066,-2.4037786,2.4540567,0.021991149,-0.08307768,-0.204029,22.619999,-39.78,12.24
-10.884041,-2.255338,2.2385786,0.04153884,-0.087964594,-0.28588495,23.4,-39.3,12
-11.224017,-2.2361844,2.1643584,0.052534413,-0.059864793,-0.3933972,23.82,-39.18,11.46
-10.951078,-2.0350714,2.0901382,0.096516706,-0.034208454,-0.5204572,23.88,-39.18,12
-9.854534,-1.9321208,1.982399,0.15393804,-0.014660766,-0.6731735,24,-39.239998,12.3
-9.050082,-1.8339585,1.7908629,0.22602014,0.039095376,-0.85154617,23.58,-39.54,12.36
-8.394072,-1.8363527,1.5993267,0.3286455,0.10995574,-1.0079277,23.82,-38.76,13.32
-7.941567,-1.8602947,1.5562311,0.47647488,0.18081611,-1.142318,24.48,-38.16,13.74
-7.678205,-1.7717092,1.4867992,0.6414085,0.23701571,-1.2425,25.08,-37.559998,14.28
-7.955932,-1.9249382,1.3814543,0.79168135,0.267559,-1.2938126,26.099998,-36.719997,15.599999
-8.760384,-2.054225,1.2641385,0.91874135,0.29565877,-1.2840388,27.119999,-35.76,16.38
-9.61272,-2.1691468,1.2521675,1.0726794,0.27000242,-1.1997393,27.66,-35.399998,17.46
-10.242394,-2.2888567,1.2186487,1.2363913,0.19181168,-1.0567969,28.14,-34.32,18.539999
-10.6637745,-2.2266076,1.0055647,1.3646729,0.080634214,-0.9138544,28.619999,-33.059998,19.439999
-10.864887,-2.0590134,0.79008657,1.4416419,-0.02687807,-0.7892379,29.039999,-32.46,20.279999
-10.893618,-1.733402,0.581791,1.4526376,-0.095294975,-0.68783426,29.699999,-31.199999,21.24
-10.737994,-1.3862427,0.5291186,1.3854424,-0.12583824,-0.6414085,29.82,-30.24,22.619999
-10.326192,-1.163582,0.50757074,1.2425,-0.11728613,-0.6621779,30.48,-29.099998,23.88
-9.799467,-0.9672575,0.60573304,1.0238101,-0.0720821,-0.73426,30.779999,-28.14,25.26
-9.11712,-0.80445176,0.5746084,0.73426,-0.007330383,-0.8185594,30.779999,-27.18,25.619999
-8.659827,-0.8403648,0.5626374,0.39950588,0.09162979,-0.91629785,31.98,-26.16,25.98
