acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mgm_x,mgm_y,mgm_z
-9.279925,-2.384625,2.123657,-0.34208453,0.11362094,-0.14660765,-12.179999,-4.7999997,5.64
-9.279925,-2.3870192,2.0709844,-0.42149702,-0.15393804,-0.42760566,-7.9199996,-0.78,-3.36
-9.263166,-2.3463178,2.0638018,0.14538592,0.08552113,0.3885103,-3.24,3.72,-12.84
-9.325416,-2.3319526,2.0590134,0.05497787,-0.087964594,0.19181168,2.28,8.28,-22.619999
-9.294291,-2.5617957,2.2050598,0.02687807,-0.105068825,0.21868975,2.82,8.34,-22.8
-9.452309,-2.7389667,2.4133554,0.059864793,-0.08674286,0.23823744,3.3,8.46,-22.98
-9.275137,-2.5737667,2.6168625,0.1563815,-0.06841691,0.26145032,3.72,8.76,-22.98
-9.0237465,-2.56419,2.542642,0.13072516,-0.08552113,0.28955013,3.36,8.28,-23.039999
-8.645462,-3.5529952,2.9951463,0.09285152,-0.08552113,0.32620203,3.84,8.34,-23.46
-8.152257,-4.0318356,3.4979286,0.38362336,-0.09285152,0.3811799,3.3,8.22,-23.76
-8.511387,-4.0438066,3.5745432,0.7965683,-0.1160644,0.3323107,3.06,7.44,-24.06
-9.021352,-3.9719806,3.5745432,1.0005972,-0.16371189,0.267559,2.76,7.3199997,-23.939999
-8.664616,-4.1156325,3.4117374,0.9773844,-0.26267207,0.3005457,1.92,7.14,-23.58
-8.161834,-4.596867,3.6463692,0.91996306,-0.2761111,0.3200934,2.1599998,6.8999996,-23.64
-8.228871,-5.0158525,4.1132383,0.9334021,-0.2761111,0.30787608,1.8,6.54,-23.82
-8.35337,-4.972757,4.0198646,0.9334021,-0.42638394,0.25045475,1.8,6.24,-24.24
-8.056489,-4.8147397,3.5793316,0.8393288,-0.57543504,0.15027285,2.34,6.24,-24.66
-7.630321,-4.7620673,3.4524388,0.75747293,-0.62796944,0.1001819,2.3999999,5.7,-24.84
