acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mgm_x,mgm_y,mgm_z
-9.296685,-2.0494366,1.6831238,-0.3323107,0.16249016,-0.16493362,34.86,-3.36,15.78
-9.356541,-2.066196,1.6472107,-0.5180137,-0.064751714,-0.5216789,33.059998,-7.2599998,18
-9.296685,-2.147599,1.7956513,-0.21013765,0.17348573,0.3640757,31.08,-12.96,20.039999
-9.301474,-2.3175871,1.8483237,-0.4092797,-0.13316862,0.10140363,30,-18.9,21.3
-9.414001,-2.3223755,1.8339585,-0.25045475,-0.12705997,0.087964594,29.76,-19.199999,20.58
-9.356541,-2.384625,1.7836803,-0.089186326,-0.11484267,0.09407325,29.46,-19.38,20.52
-9.272743,-2.1883004,1.7836803,0.02321288,-0.105068825,0.10751228,29.939999,-19.38,20.16
-9.315839,-2.1452048,1.7788919,0.0842994,-0.09285152,0.10262536,29.88,-19.619999,19.92
-9.361329,-2.1452048,1.7046716,0.10262536,-0.08552113,0.095294975,30,-19.619999,20.1
-9.3661175,-2.111686,1.7405846,0.118507855,-0.08307768,0.07819075,30.539999,-19.74,20.039999
-9.440337,-2.099715,1.7381904,0.12461651,-0.080634214,0.056199603,29.88,-20.279999,19.68
-9.502586,-2.0757728,1.8171991,0.09896017,-0.07819075,0.05009095,30,-20.16,19.26
-9.622296,-2.2625206,1.9249382,0.06352998,-0.07819075,0.058643065,30.24,-19.92,19.26
-9.797073,-2.5570073,1.9871874,0.09040806,-0.07819075,0.07819075,30.179998,-19.74,18.84
-10.2735195,-2.8083985,2.3319526,0.21013765,-0.05009095,0.11728613,30.48,-19.38,18.9
-10.225636,-2.908955,2.6048915,0.40683624,-0.04520403,0.172264,30.06,-19.74,18.779999
-10.0341,-3.2273839,2.9903579,0.5888741,-0.021991149,0.20158553,29.34,-20.279999,18.9
-8.11395,-3.016694,4.3598413,0.60231316,0.004886922,0.20158553,29.22,-20.279999,19.14
-6.1195793,-3.466804,5.3582234,0.267559,-0.014660766,0.18448131,30.06,-20.1,19.199999
-8.130709,-5.374983,6.2009826,-0.16126843,-0.19425514,0.18325958,30.24,-19.859999,19.619999
-11.233594,-6.1770406,5.923255,-0.32986724,-0.72082096,0.035430185,31.439999,-19.14,19.74
-11.693281,-6.481104,5.2026005,-0.33475417,-1.1545353,-0.10995574,30.779999,-19.68,19.74
-10.354922,-6.9144545,5.195418,-0.34574974,-1.351234,-0.2687807,30.06,-19.619999,19.98
-10.654198,-7.539341,5.7748146,-0.23701571,-1.4062119,-0.6047566,30.42,-19.38,19.32
-11.437101,-7.6255326,5.7724204,-0.12217305,-1.5137241,-0.98715824,30.06,-19.68,18.18
-11.628637,-6.579266,6.143522,-0.05497787,-1.6554449,-1.4318681,31.199999,-19.14,17.1
-11.978191,-6.069301,5.9424086,-0.1563815,-1.749518,-1.8961257,32.52,-18.6,15.54
-11.880029,-6.0716953,5.7963624,-0.5448918,-1.8032742,-2.2382102,33.239998,-18.06,14.04
-11.880029,-6.528988,4.9919105,-1.0140363,-1.8277088,-2.506991,34.14,-16.98,12.54
-12.133814,-6.6103907,5.046977,-1.3536774,-1.7641789,-2.7843237,34.8,-15.48,10.98
-12.179304,-6.3350577,5.032612,-1.4953982,-1.7776178,-2.973692,35.1,-14.099999,9.3
-11.611878,-6.217742,4.745308,-1.5210545,-1.7702875,-3.1435125,36.059998,-12.12,7.5
-11.032481,-6.3302693,4.6471453,-1.4172074,-1.7030923,-3.200934,36.6,-9.84,5.94
-10.642226,-6.3781533,4.829105,-1.1508701,-1.6371188,-3.2217033,37.739998,-7.5,3.6599998
-10.129868,-5.9400144,4.4460325,-0.74036866,-1.6297885,-3.2265902,38.1,-5.22,1.68
-9.215282,-5.073313,3.7708676,-0.25900686,-1.6468927,-3.1752775,38.399998,-3.06,0
-8.111555,-3.8474822,3.095703,0.059864793,-1.577254,-3.0787609,38.1,-1.38,-1.56
-7.3071036,-2.8993783,2.6527755,-0.040317107,-1.4208726,-3.0518827,37.98,1.02,-2.9399998
-6.3901243,-2.0494366,2.0518308,-0.5448918,-1.2742649,-3.0946434,37.62,3,-4.02
-5.422867,-1.6711528,1.520318,-1.1569787,-1.0580186,-3.0860913,36.899998,5.3399997,-4.98
-4.3478703,-1.2904748,1.2066777,-1.5650368,-0.7305948,-3.1655037,36.6,7.8599997,-5.8799996
-4.321534,-1.4867992,1.3575124,-1.7201965,-0.25289822,-3.222925,34.98,9.599999,-6.66
-4.060566,-1.532289,1.4556746,-1.5015068,0.1160644,-3.2119296,34.8,12.3,-7.74
-4.209007,-1.3215994,1.5107412,-1.0274754,0.43493605,-3.0909781,33.96,14.88,-7.98
-3.9815574,-1.0845734,1.2282255,-0.47403142,0.57910025,-2.7391198,33.12,16.8,-7.98
-3.514688,-0.5722142,0.79966336,0.103847094,0.6927212,-2.3689353,32.94,19.38,-7.5
-2.791639,-0.25139117,1.0199299,0.43982297,0.9443977,-1.8875736,31.74,21.24,-7.02
-2.6072857,0.06943185,1.8986019,0.31398472,1.187522,-1.4563028,31.199999,22.38,-6.7799997
-2.2960393,0.06943185,2.1140802,0.22479841,1.2095132,-0.89919364,30.96,24.18,-6.2999997
-2.585738,-0.7565677,1.5490485,0.24190263,1.1594223,-0.07819075,30.179998,24.72,-5.7599998
-3.4811692,-1.3072342,0.878672,0.2968805,1.2131784,0.50701815,29.82,24.84,-5.16
-4.280833,-1.5107412,0.9768343,0.34208453,1.4831808,1.110553,28.98,24.9,-4.44
-5.011064,-1.7597382,1.7166426,0.30665436,1.9828686,2.0842721,28.8,24.3,-3.84
-6.423643,-2.4253263,2.9472623,0.2406809,2.2479842,3.2302554,30.06,23.76,-2.9399998
-8.147469,-3.5817258,4.4795513,0.23335053,2.1062634,4.1783185,31.32,22.92,-1.68
-10.005369,-4.618415,5.815516,0.20891592,1.7910569,4.756197,32.88,21.18,-0.24
-11.774684,-5.681441,5.33907,0.14538592,1.4367551,5.2509975,34.739998,19.199999,1.5
-14.130578,-6.4380083,4.3646297,-0.11484267,1.1691961,5.932723,35.94,16.56,2.76
-16.881516,-6.351817,3.9935284,-0.46792278,1.1313224,6.531371,37.32,13.0199995,4.3199997
-19.85751,-5.2959743,3.8642416,-0.4569272,1.1081096,7.021285,38.46,9.059999,5.64
-21.806389,-4.2760444,3.6296098,-0.32375857,0.9773844,7.524638,38.879997,4.38,6.6
-23.353043,-4.122815,3.952827,-0.7293731,1.0091494,7.729889,39.12,-0.71999997,8.34
-23.93244,-5.046977,4.146757,-1.5858061,0.9114109,7.72378,37.92,-6.06,9.66
-23.297977,-5.7963624,4.1395745,-2.4569001,0.6401868,7.49776,36.36,-11.639999,10.92
-22.22298,-5.6239796,3.8642416,-3.2204816,0.39095375,6.917438,34.559998,-17.34,11.5199995
-20.659567,-4.8722005,3.13401,-3.9559634,0.07086037,6.142861,30.96,-23.039999,10.62
-18.885464,-4.1826706,2.6384103,-4.6486845,-0.18448131,5.411044,27.84,-27.66,9.42
-17.530344,-3.7900212,2.5809495,-5.109277,-0.44104472,4.691445,23.88,-31.859999,6.96
-16.725893,-3.9097314,2.4061728,-5.039638,-0.7367035,4.0353756,19.56,-35.46,3.3
-16.112978,-4.477157,2.0518308,-4.40556,-1.073901,3.549127,15.96,-37.38,-0.24
-14.432248,-5.0254292,1.2473791,-3.3890803,-1.3561208,3.169169,11.58,-39.18,-4.7999997
-12.6461735,-5.3199162,0.4261679,-2.2834144,-1.4953982,2.9089403,8.58,-39.239998,-9.059999
-11.271901,-5.2720323,0.02873042,-1.2913691,-1.4978416,2.6548204,5.22,-38.7,-12.36
-9.765948,-4.903325,0.05267244,-0.6096435,-1.4025466,2.453235,1.74,-38.64,-15.12
-8.145074,-4.4460325,0.1316811,-0.41905355,-1.2009611,2.2406538,-0.78,-37.62,-16.44
-6.600814,-4.331111,0.48841715,-0.6291912,-1.0238101,1.9999728,-3.9599998,-37.44,-17.46
-5.659893,-4.572925,1.0366893,-0.8356637,-0.7733554,1.8399261,-6.66,-36.78,-18
-5.3821654,-4.9679685,1.4676456,-0.77213365,-0.51923543,1.5283848,-8.94,-36.18,-18.9
-5.1930237,-4.711789,1.7717092,-0.45937067,-0.30298916,1.0983357,-10.26,-35.399998,-19.68
-5.0541596,-4.3263226,1.7070658,-0.087964594,-0.08552113,0.68416905,-11.58,-34.8,-20.279999
-5.171476,-4.0701427,1.5059528,0.24923302,0.15882497,0.267559,-12.9,-34.32,-20.699999
-5.6096144,-3.8738184,1.2521675,0.6010914,0.48258355,-0.18692477,-13.5,-33.899998,-20.82
-6.1866174,-3.7780502,1.1851299,0.90408057,0.7440339,-0.6377433,-14.16,-34.2,-20.64
-7.074866,-4.024653,1.2952632,1.205848,1.0201449,-1.0861185,-13.259999,-34.14,-20.1
-8.099585,-4.256891,1.4820108,1.5711454,1.2290609,-1.6175711,-12.599999,-34.98,-19.8
-9.330204,-3.9791632,1.5801731,1.9254472,1.3329079,-2.2174408,-11.04,-35.64,-18.539999
-10.505757,-3.5314474,1.5993267,2.162463,1.3756685,-2.8209758,-9.3,-36.719997,-17.22
-11.894394,-3.3686419,1.8866309,2.2687535,1.391551,-3.378085,-7.62,-38.1,-15.78
-13.979744,-3.4691982,2.267309,2.4507914,1.3866642,-3.8227947,-4.08,-38.52,-13.74
-15.789761,-3.5913026,2.542642,2.8002062,1.2754866,-4.162436,-0.24,-39.12,-12.059999
-16.575058,-3.6990416,2.5737667,3.2168164,1.0629056,-4.422664,3.6599998,-39.18,-9.66
-17.80089,-3.7684734,2.56419,3.5967746,0.80878556,-4.6083674,8.28,-38.64,-7.3199997
-18.89504,-3.9312792,2.6360161,3.8325686,0.49846604,-4.724432,11.639999,-38.64,-4.44
-19.160797,-3.7110126,2.6551697,3.8240163,0.1441642,-4.7842965,14.82,-37.739998,-0.96
-19.443312,-3.4835634,2.5617957,3.5662313,-0.2284636,-4.813618,18,-36,2.04
-19.85751,-2.8538885,2.054225,2.9859092,-0.5656612,-4.783075,21.48,-33.54,4.98
-19.38585,-2.5929205,1.9009962,2.0244074,-0.74036866,-4.6743407,25.199999,-30.06,7.7999997
-19.019539,-2.566584,2.0709844,0.9285152,-0.8417723,-4.5949283,28.74,-26.519999,9.54
-18.710686,-3.1196449,2.4947581,0.4129449,-0.8552113,-4.5130725,31.619999,-23.1,10.8
-18.109741,-3.8881836,2.80361,-0.4569272,-0.85154617,-4.3053784,33.239998,-19.92,11.5199995
-17.396269,-4.3406878,2.6168625,-1.0836749,-0.90041536,-4.188092,35.1,-17.039999,10.92
-16.943766,-4.793192,2.327164,-1.65911,-0.9260717,-4.1355577,35.64,-14.28,10.26
-16.429012,-5.482722,2.27928,-2.244319,-0.8588765,-3.9706242,36.36,-11.58,8.7
-15.555128,-6.3206925,2.554613,-2.2516494,-0.77091193,-3.9645154,36.78,-9,7.14
-14.329297,-6.789956,2.6886885,-1.9877555,-0.67073005,-3.9779544,37.44,-6.24,5.7
-11.932701,-6.6510925,2.3343468,-1.3353515,-0.61086524,-4.0671406,37.98,-3.54,4.2599998
-11.767501,-6.4284315,2.1978772,-0.48380527,-0.20525073,-4.298048,38.399998,-0.48,3.24
-10.977415,-6.4260373,2.5139117,0.36285394,0.05375614,-4.3432517,38.28,2.34,2.82
-9.809045,-6.7803793,3.0885203,1.0494665,0.23823744,-4.2455134,37.44,5.16,3.06
-9.390059,-6.603208,3.3039982,1.4672983,0.1282817,-4.1966443,36.84,8.4,2.46
-8.506598,-5.315128,2.6671407,1.5344934,-0.24678956,-4.117232,35.94,11.4,2.04
-6.6367273,-3.9935284,2.0901382,1.1435398,-0.33964106,-4.013385,35.219997,14.16,0.96
-5.683835,-4.259285,2.5785553,0.4092797,-0.15515977,-3.5992181,34.559998,17.039999,-0.24
