acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mgm_x,mgm_y,mgm_z
0.2873042,-9.002198,3.809175,-3.1752775,0.43860126,-0.5656612,18.779999,22.08,14.46
0.2873042,-8.956709,3.9097314,-0.4813618,-0.05009095,-0.535118,19.56,22.859999,13.559999
0.30885202,-8.985439,3.8833952,0.13805555,0.267559,0.31031954,19.199999,23.34,11.82
0.31364042,-9.030929,3.857059,-0.001221731,0.002443461,0.008552114,19.02,24,10.139999
0.2657564,-9.002198,3.821146,-0.004886922,-0.001221731,0,19.5,24.3,9.48
0.2681506,-9.040505,3.8019924,0.003665192,-0.001221731,-0.001221731,18.779999,24.06,9.12
0.29448682,-8.992621,3.8139634,0.007330383,-0.001221731,-0.001221731,19.08,24.18,9.059999
0.35673606,-9.052477,3.8618474,0.007330383,-0.001221731,-0.001221731,19.439999,24.18,8.82
0.2777274,-9.021352,3.8474822,0.006108652,-0.001221731,-0.002443461,19.08,24.06,9
0.31124622,-8.995016,3.8881836,0.001221731,0,0,19.02,24.18,9.42
0.320823,-9.009381,3.8379054,-0.001221731,-0.002443461,0,19.14,24.359999,9.48
0.33997664,-9.016563,3.8307228,-0.004886922,-0.001221731,0,18.66,24.359999,9.9
0.33518824,-8.971074,3.86903,-0.002443461,0,0.001221731,19.08,24.359999,9.599999
0.23463176,-8.9758625,3.8833952,0.001221731,-0.001221731,-0.001221731,19.98,24.539999,9.36
0.30885202,-9.006987,3.8474822,0.007330383,-0.001221731,-0.002443461,19.98,24.6,9.48
0.2801216,-9.011775,3.8235402,0.006108652,-0.001221731,-0.001221731,20.46,24.6,9.66
0.21787235,-9.009381,3.857059,0.003665192,-0.001221731,-0.001221731,20.4,24.9,10.08
0.2777274,-8.983045,3.8738184,0.002443461,-0.001221731,-0.002443461,20.1,24.84,10.32
0.23942018,-9.011775,3.8307228,0.002443461,0,0,19.859999,24.779999,10.32
0.30166942,-9.02614,3.8953662,0.003665192,0,0.001221731,19.98,24.9,9.54
0.2777274,-9.040505,3.8235402,-0.002443461,0,0.001221731,19.5,24.42,9.42
0.29927522,-8.9998045,3.8857894,-0.010995574,-0.003665192,0.002443461,19.02,24.42,9.24
0.23702596,-9.0476885,3.8474822,-0.010995574,-0.002443461,0.003665192,18.779999,24.18,9.12
0.2777274,-9.076419,3.8666358,0.004886922,0,0,18.359999,24.06,9.48
0.29448682,-8.961497,3.8905778,0.013439035,0.002443461,-0.003665192,18.48,23.88,9.54
0.2801216,-8.935161,3.892972,-0.001221731,0.001221731,0,18.24,23.519999,9.96
0.2801216,-8.99741,3.892972,-0.021991149,-0.004886922,0.003665192,18.9,23.76,9.66
0.2825158,-9.0716305,3.809175,-0.017104227,-0.002443461,0.003665192,18.779999,23.76,9.719999
0.272939,-9.095572,3.845088,0.001221731,-0.002443461,0.001221731,18.9,23.699999,9.599999
0.2777274,-8.983045,3.8139634,0.007330383,0,0,19.08,23.76,9.12
0.2873042,-8.963891,3.8402996,0.007330383,0,-0.001221731,18.66,23.46,9.36
0.2896984,-9.0237465,3.8857894,0.002443461,0,0,18.6,23.46,9.179999
0.2657564,-8.9758625,3.881001,-0.004886922,-0.001221731,0.003665192,18.66,23.699999,9.54
0.32800564,-9.040505,3.8857894,-0.014660766,-0.002443461,0.004886922,19.439999,24.3,9.42
0.19632454,-9.004593,3.8307228,-0.008552114,0,0.001221731,18.84,24.48,9.66
0.33279404,-9.083601,3.8977604,0,0,0.001221731,19.14,24.18,9.9
0.30645782,-9.040505,3.8498764,-0.001221731,0,0.003665192,19.199999,24.6,9.48
0.30166942,-8.966286,3.8259344,-0.004886922,-0.001221731,0.003665192,18.84,23.939999,9.84
0.25139117,-8.978256,3.9384618,-0.006108652,0,0.003665192,18.96,23.88,10.0199995
0.30406362,-9.030929,3.8355112,-0.001221731,0,0.001221731,19.02,24.24,10.2
0.33039984,-9.030929,3.8833952,-0.006108652,0.001221731,0.003665192,18.84,24.06,10.2
0.2801216,-9.0429,3.8594532,-0.010995574,-0.002443461,0.004886922,19.26,24.359999,9.9
0.31364042,-9.054871,3.727772,-0.001221731,0,0.001221731,19.74,24.42,9.599999
0.20829555,-8.987833,3.8283286,0.021991149,0.007330383,-0.001221731,19.8,24.48,9.54
0.272939,-8.937555,3.8905778,0.002443461,-0.002443461,-0.002443461,19.98,24.539999,9.66
0.29209262,-9.076419,3.857059,-0.001221731,-0.001221731,0.004886922,19.26,24.539999,10.0199995
0.23463176,-8.992621,3.8738184,0.004886922,0,-0.003665192,19.08,24.72,9.9
0.30166942,-8.966286,3.8905778,-0.002443461,-0.001221731,0,18.48,24.42,9.66
0.22744916,-8.987833,3.821146,-0.007330383,0,0.002443461,18.66,24.6,9.599999
0.2657564,-8.980651,3.8546648,-0.003665192,-0.001221731,0.001221731,19.02,24.72,9.96
0.30406362,-8.916007,3.799598,-0.003665192,-0.001221731,0,18.9,24.42,10.38
0.2681506,-9.011775,3.8498764,-0.004886922,0,0.002443461,19.02,24.779999,10.74
0.25617957,-9.040505,3.8115692,0.004886922,0,0,19.32,24.9,11.099999
