acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mgm_x,mgm_y,mgm_z
-2.087744,-6.619968,6.7803793,0.002443461,0.003665192,0.008552114,14.46,-35.94,-18.72
-2.0446482,-6.679823,6.715736,-0.47036624,-0.09407325,-0.44226643,7.14,-20.22,-11.28
-2.1068976,-6.6391215,6.813898,0.15882497,0.27000242,0.33475417,0.42,-3.9599998,-3.36
-2.087744,-6.7923503,6.895301,0.036651913,0.007330383,0.03176499,-6.54,12.54,4.74
-2.123657,-6.682217,6.9527617,0.04153884,-0.008552114,0.02565634,-14.219999,28.859999,12.96
-2.171541,-6.7013707,6.8881183,0.036651913,-0.010995574,0.02076942,-14.04,29.16,13.139999
-2.0925324,-6.6175733,6.8665705,0.02076942,-0.008552114,0.015882496,-13.62,29.279999,13.2
-2.1164744,-6.6247563,6.7947445,0.030543262,0.003665192,0.015882496,-13.92,28.859999,13.139999
-2.087744,-6.6893997,6.969521,0.042760566,0.007330383,0.017104227,-13.679999,28.92,12.599999
-2.1092918,-6.7133417,7.007828,0.064751714,0.007330383,0.015882496,-13.799999,28.98,12.719999
-2.0207062,-6.7133417,6.9503675,0.073303826,-0.001221731,0.007330383,-14.28,28.98,12.78
-2.1380222,-6.622362,6.897695,0.062308256,0.001221731,-0.003665192,-14.46,29.039999,12.84
-2.0278888,-6.5816603,6.861782,0.057421334,0.002443461,0.003665192,-14.28,28.859999,13.0199995
-2.1164744,-6.7253127,6.907272,0.061086524,0.018325957,-0.014660766,-13.86,28.8,12.599999
-2.0374656,-6.5601125,6.897695,0.07086037,0.030543262,-0.013439035,-13.799999,28.92,12.48
-2.1547816,-6.6367273,6.9599442,0.018325957,0.043982297,-0.02687807,-13.679999,28.8,12
-2.1021092,-6.751649,7.065289,-0.04153884,0.05375614,-0.035430185,-14.28,28.619999,12.12
-2.15957,-7.065289,7.2185183,-0.14782938,0.02443461,-0.05375614,-14.46,28.68,12.3
-1.8219875,-6.7444663,7.347805,-0.36651915,0.010995574,-0.07696902,-14.58,28.439999,12.179999
-1.9201498,-7.1395097,7.503428,-0.66339964,0.013439035,-0.172264,-14.639999,28.56,13.0199995
-2.2960393,-7.644686,7.666234,-0.79045963,-0.012217305,-0.2773328,-14.4,28.5,12.719999
-2.3343468,-8.291121,7.3406224,-0.7611381,-0.13561209,-0.37995818,-13.98,28.14,12.9
-1.6424223,-7.831434,6.921637,-0.8173377,-0.20891592,-0.4886922,-13.74,28.08,13.32
-1.0103531,-7.608773,6.4906807,-0.9370673,-0.25534168,-0.48258355,-13.74,27.72,13.44
-0.8738836,-8.212111,6.4044895,-0.75747293,-0.27366763,-0.4886922,-13.62,27.3,14.5199995
-1.0247183,-8.865729,6.244078,-0.54244834,-0.29443705,-0.59742624,-14.04,27.119999,15.24
-0.5770026,-8.204929,6.619968,-0.4166101,-0.2687807,-0.7086037,-14.28,26.099998,15.599999
0.49081135,-7.606379,7.1251445,-0.4605924,-0.32620203,-0.72082096,-15,25.5,16.68
1.2761095,-7.335834,7.089231,-0.70738196,-0.47647488,-0.79168135,-15.12,25.26,16.98
1.436521,-9.138668,5.961562,-0.6939429,-0.45448375,-0.77946407,-15.42,24.42,17.699999
1.5131354,-8.839393,6.849811,-0.3200934,-0.3726278,-1.0128145,-15.96,24.3,18.779999
2.2050598,-7.8984714,6.339846,0.43371433,-0.39950588,-0.89675015,-15.36,23.699999,18.9
2.4971523,-7.6494746,6.0022635,0.7171558,-0.36651915,-0.9627236,-15.24,23.4,19.439999
3.145981,-7.026982,6.181829,0.75625116,-0.2919936,-1.0531317,-15.12,23.279999,19.859999
4.120421,-6.8282633,6.1243677,0.74281216,-0.2406809,-1.047023,-15,23.039999,19.439999
4.7979803,-7.393295,6.1985884,0.6291912,-0.14294247,-1.0238101,-15.42,22.92,19.74
4.6112323,-7.896077,6.6056023,0.48502702,-0.061086524,-0.956615,-16.199999,21.66,19.5
3.8426938,-7.7308774,6.361394,0.4092797,-0.02321288,-0.88697636,-16.68,20.939999,19.14
3.7948096,-7.9966335,6.2728086,0.37018433,-0.001221731,-0.6780604,-16.68,20.76,19.68
3.064578,-8.626308,6.493075,0.3371976,0.0720821,-0.548557,-16.5,20.1,19.56
1.7741034,-9.89763,6.4164605,0.38362336,0.12705997,-0.5143485,-16.56,19.56,20.039999
0.4237737,-10.108319,6.0836663,0.6047566,0.096516706,-0.6035349,-16.38,19.08,20.88
-0.059855044,-9.334992,5.8562174,0.92485,0.04886922,-0.56077427,-16.5,18.06,21.24
0.059855044,-8.157045,6.157887,0.9737192,0.001221731,-0.535118,-16.44,17.46,21.6
0.20829555,-6.8522053,6.38773,0.6621779,-0.10140363,-0.48991394,-15.54,17.64,21.9
0.40701428,-6.1890116,6.265626,0.21868975,-0.24801129,-0.3640757,-14.82,17.52,21.779999
0.641646,-5.9041014,6.3901243,-0.14049901,-0.35796702,-0.24190263,-14.04,17.82,22.199999
0.8451532,-6.1938,6.265626,-0.35918877,-0.41783184,-0.10873401,-13.259999,17.64,22.439999
0.51954174,-6.256049,6.4260373,-0.33108896,-0.39584067,-0.007330383,-12.12,17.82,22.859999
0.28491,-5.9304376,6.38773,-0.105068825,-0.34208453,0.14905111,-11.28,17.699999,23.4
0.25139117,-5.839458,6.4380083,0.02076942,-0.2602286,0.29443705,-10.32,17.52,23.279999
-0.20590134,-5.7628436,6.4260373,-0.018325957,-0.1881465,0.37384954,-8.82,17.76,23.16
-0.4141969,-5.6670756,6.631939,-0.13194689,-0.17592919,0.43249258,-8.16,17.58,23.16
-0.59376204,-5.590461,6.8809357,-0.23945917,-0.2443461,0.50701815,-7.02,17.64,23.16
-0.36870706,-6.0405707,6.7348895,-0.31764993,-0.35918877,0.5216789,-5.94,17.699999,24.06
-1.30484,-7.177817,8.209718,-0.25289822,-0.44837508,0.43982297,-5.16,18,24.72
-1.2689269,-7.1131735,7.225701,-0.12339478,-0.6389651,0.24556783,-4.7999997,17.52,25.38
-0.3854665,-6.5601125,6.7731967,-0.11728613,-0.7134906,0.10262536,-4.3199997,17.22,25.68
0.29688102,-5.475539,6.167464,-0.22479841,-0.7489208,0.02687807,-3.78,16.74,25.98
0.62967503,-5.590461,6.3206925,-0.25534168,-0.7672467,0.09407325,-3.6,16.199999,26.699999
0.22026655,-9.976639,7.1849995,-0.3323107,-0.84421575,0.004886922,-2.52,16.199999,26.88
-0.89782566,-8.058883,6.069301,-0.675617,-0.98349303,-0.88453287,-1.74,16.68,27.84
1.1994951,-6.9288197,5.671864,-0.20891592,-1.047023,-0.5681047,-0.84,16.619999,28.38
1.1923125,-7.3406224,5.5976434,-0.22235495,-1.070236,-0.23701571,0.35999998,16.68,28.859999
-0.61291564,-6.9024835,5.686229,-0.3921755,-0.98349303,-0.48624873,0.78,16.619999,29.76
-0.6775591,-6.5744777,5.9184666,-0.28955013,-0.98715824,-0.22968534,1.74,16.26,29.76
-1.2569559,-6.50744,6.50744,-0.25045475,-0.8894198,-0.28221974,2.7,16.14,30.06
-2.516306,-5.5760956,6.88333,-0.029321533,-0.8393288,-0.376293,3.36,15.96,30.179998
-0.28491,-6.619968,5.8322754,0.19181168,-0.7819075,-0.12705997,4.14,15.719999,29.58
3.5003228,-8.185776,5.9448028,-0.3555236,-0.5900958,0.018325957,4.74,15.36,29.519999
4.1180267,-9.25359,5.9878983,-0.4813618,-0.3323107,0.19914207,5.04,15.719999,29.46
3.9552212,-8.813056,5.662287,-0.1282817,-0.24556783,0.6096435,5.52,15.719999,29.16
4.1515455,-8.48984,5.619191,0.1600467,-0.111177474,0.8894198,5.3399997,15.48,29.039999
5.281609,-8.317456,5.901707,-0.118507855,-0.17959438,1.3720033,5.16,15.12,29.4
4.548983,-8.827422,4.745308,-0.61575216,-0.3286455,1.6798794,5.22,15,29.34
2.516306,-9.337387,4.7429137,-0.73426,-0.33964106,1.7825048,4.98,14.46,29.22
1.7764976,-8.585608,5.693412,-0.28221974,-0.2846632,1.8509218,6.12,14.46,30
1.7549498,-7.9942393,5.3821654,0.2687807,-0.43982297,1.8216002,6.42,14.34,30.119999
1.7597382,-7.7572136,4.984728,0.44104472,-0.5558874,1.7873917,6.8999996,13.32,29.82
1.6424223,-8.24563,5.566519,0.267559,-0.5375614,1.736079,7.68,13.62,30.179998
1.6448165,-8.611943,4.6591167,0.21502456,-0.48747048,1.7690657,8.28,13.5,29.519999
0.89543146,-7.491457,5.614403,0.56077427,-0.40194935,1.609019,9.48,13.32,29.039999
1.2976574,-7.941567,6.7085533,0.63407815,-0.34330627,1.7006488,10.5,13.5,28.74
1.8938135,-7.479486,5.7724204,0.13683382,-0.43371433,1.7250835,11.5199995,13.5,28.38
1.0486604,-8.14268,6.2009826,-0.15515977,-0.2932153,1.6310102,12.36,13.98,28.619999
0.1364695,-8.384495,6.3230867,-0.019547688,-0.089186326,1.4538593,13.559999,14.34,28.439999
0.19153613,-7.776367,6.3422403,0.2761111,-0.040317107,1.4110987,14.5199995,14.46,28.439999
-0.20111294,-7.6255326,5.693412,0.43982297,0.04886922,1.3475688,15,14.04,27.96
-0.7182605,-7.1347213,5.583278,0.41905355,0.11362094,1.2669345,15.36,13.559999,27.359999
-1.0319009,-7.6111674,5.33907,0.24801129,0.09040806,1.237613,14.7,13.139999,27.42
-1.2785037,-7.7811556,5.41329,0.07819075,0.06719518,1.1924089,15.48,13.139999,27.18
-1.5394717,-7.78355,5.719748,0.13927728,0.035430185,1.1264355,16.14,13.0199995,27.24
-1.2162545,-7.9224133,5.8705826,0.14172074,0.006108652,1.0763446,16.199999,12.54,27.119999
-0.9816227,-7.6231384,5.638345,0.2003638,-0.09285152,0.9822713,17.279999,12.48,26.699999
-1.5370775,-7.726089,5.9639564,0.26267207,-0.06719518,0.93951076,17.039999,12.48,26.519999
-1.9249382,-7.8290396,5.8442464,0.22479841,-0.07086037,0.8979719,17.52,12.24,26.34
-2.432509,-7.216124,6.3111157,0.19181168,0.02565634,0.9407325,18,12.12,26.46
-2.5761611,-6.3781533,4.879383,0.18325958,0.12950343,0.9761627,18.18,12.059999,26.58
-2.2864625,-7.3525934,5.0397944,0.25167647,0.20891592,0.9651671,18.539999,11.639999,26.64
-2.2098482,-7.189788,6.5601125,0.43249258,0.27855456,0.8881981,18.48,11.58,26.88
-1.7956513,-7.338228,6.777985,0.4972443,0.25167647,0.8344419,19.02,11.88,26.939999
-1.2737153,-7.455544,6.655881,0.53878313,0.16615535,0.75625116,19.32,11.759999,27
-2.2002714,-7.180211,6.232107,0.58276546,0.19547687,0.6939429,19.56,11.82,26.939999
-3.4596214,-7.017405,6.145916,0.6267477,0.19914207,0.6743952,19.32,11.34,26.699999
-3.8307228,-6.409278,6.2632318,0.63163465,0.16737708,0.6365216,19.26,11.099999,26.58
-3.2968156,-6.2488666,6.217742,0.5558874,0.11728613,0.6389651,19.26,10.679999,26.34
-3.0262709,-6.4260373,6.1219735,0.3933972,0.057421334,0.59131753,19.08,10.559999,26.46
-3.0789435,-6.600814,6.2512608,0.24801129,0.003665192,0.5180137,19.14,10.92,26.279999
-2.9831753,-6.3709707,6.2871737,0.25167647,-0.009773844,0.51923543,19.56,11.16,25.8
-3.0382419,-6.3709707,6.4284315,0.2602286,-0.02565634,0.54733527,20.039999,11.16,25.8
-3.4165258,-6.3829417,6.4619503,0.18570304,-0.07696902,0.50701815,20.82,11.099999,25.92
-3.3542767,-5.923255,6.3470287,0.13194689,-0.10751228,0.4569272,21.359999,11.58,26.34
-3.4380736,-6.1938,6.4763155,0.09285152,-0.09162979,0.4728097,21.24,11.46,26.34
-3.7660792,-5.899313,6.6989765,0.013439035,-0.087964594,0.43127087,21.6,11.58,26.279999
-4.1922474,-6.2632318,6.703765,0.003665192,-0.09040806,0.45570546,21.42,11.4,26.22
-4.232949,-6.0381765,6.7492547,0.034208454,-0.064751714,0.42271876,21.48,10.8,26.279999
-3.8187518,-5.920861,6.7612257,0.119729586,-0.013439035,0.44348818,21.9,10.5,26.58
-3.5769374,-5.947197,7.026982,0.119729586,0.02565634,0.43004912,21.779999,10.679999,26.939999
-3.6870706,-6.0285997,7.144298,0.12583824,0.019547688,0.41050145,21.72,10.08,26.22
-3.8402996,-5.722142,6.8402343,0.1563815,-0.05131268,0.4007276,21.84,9.96,26.039999
-4.072537,-5.8586116,6.5146227,0.10262536,-0.073303826,0.41783184,22.08,9.599999,26.099998
-4.31914,-6.0262055,6.471527,0.039095376,-0.06719518,0.44226643,21.96,9.24,26.22
-4.2161894,-5.8586116,6.579266,0.06719518,-0.05009095,0.453262,22.32,9.599999,27
