acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mgm_x,mgm_y,mgm_z
0.7398083,-9.516952,2.0757728,0.04520403,0.37995818,-0.23335053,10.5,9.9,-32.7
0.7302315,-9.591172,2.030283,-0.4728097,-0.014660766,-0.45570546,12.719999,12.42,-20.22
0.7661445,-9.526528,2.1068976,0.1441642,0.27000242,0.312763,14.04,14.219999,-7.8599997
0.6943185,-9.576807,2.1260512,0.018325957,0.008552114,0.009773844,16.02,16.74,4.08
0.7062895,-9.576807,2.0829554,0.015882496,0.002443461,0.006108652,18.24,19.26,16.26
0.7493851,-9.617508,2.0805612,0.008552114,0.002443461,0.003665192,18.06,19.74,15.66
0.7685388,-9.569624,2.0494366,-0.002443461,0.001221731,0,18.72,19.98,15.66
0.7685388,-9.497798,2.0829554,-0.009773844,0.001221731,0.002443461,18.3,20.279999,15.719999
0.7493851,-9.545682,2.0470424,-0.002443461,0.001221731,0.003665192,18.48,20.58,15.599999
0.7757214,-9.603143,2.0446482,0.006108652,0.003665192,0.002443461,18.3,20.16,15.9
0.7254431,-9.55047,2.0039468,0.013439035,0.002443461,0.002443461,18.359999,20.46,16.08
0.7781156,-9.579201,2.0590134,0.008552114,0.002443461,0.003665192,18.96,20.58,16.26
0.7374141,-9.588778,2.0685902,0.003665192,0.001221731,0.004886922,18.539999,20.58,16.14
0.7206547,-9.548077,2.0111294,-0.002443461,0.001221731,0.004886922,18.66,20.58,16.32
0.7637503,-9.533711,2.0159178,-0.007330383,0.002443461,0.004886922,18.96,20.4,15.54
0.7589619,-9.5385,2.078167,0,0.002443461,0.003665192,19.02,19.92,15.24
0.7685388,-9.595961,2.0350714,0.007330383,0.002443461,0.002443461,18.96,19.74,15.179999
0.82599956,-9.564836,2.066196,0.013439035,0.002443461,0,19.32,20.1,14.88
0.6943185,-9.531317,2.0925324,0.019547688,0.002443461,0,18.42,19.98,15.719999
0.7445967,-9.610326,2.078167,0.021991149,0.002443461,0,18.779999,20.64,15.179999
